prompt_id,text,content,wording,textblob_errors,pyspellchecker_errors,symspell_errors,autocorrect_errors
2,It developed in a short period of time because people will always follow the crowd and do what everyone else is doing showing that some people may not even believe in the said thing but will believe in it to fit in.  He proved the point that people will justify anything for a the honor of what they believe in and how people can be swayed into being bad for no reason.,-0.403801645843323,0.263087184152785,0,2,4,0
2,The third wave started off with only the students in his class but after he added some more rules other students saw what was going on and also wanted to join then after that students academic grades started to go up and that when lots and lots of others wanted to join the movement. later  Jones decided to tell them to do the nazi salute to each other and without thinking they did it even when he wasn't around. Eventually Jones ended the experiment because it was getting out of hand. When he told them he explained that this is how people can moved by a crowd .,0.547065236899663,0.546699558033608,3,3,8,0
1,"The structure of the ancient Eygptian system of goverment is like it states in the text a pyramid with pharoh on the top, nobles and priests right below the pharoh, then soilders, and of course at the very bottom of the social structure farmers and slaves. The different social classes where involved in this goverment by doing what their class requires them to do for example the pharoh is in charge of protecting his people and he has to keep grains from the farmers in his warehouse incase of famine you can find all the evidence in the paragraph right above ""THE CHAIN OF COMMAND"", the priests were in charge of pleasing the gods, the nobles had to hold goverment posts you can find all the evidence in ""NOBLE AIM"", the soldiers had to fight in wars or quelleled domestic uprisings soilders also had to suprivse peasants, farmer, and slaves you can find all the evidence in ""SOILDER ON"", and finally farmers and slaves at the very bottom farmers had to tend to fields, raise animals, keep canals, and reservoirs, they worked in stone quarries, and built the royal monuments, they had to pay taxes that could amouynt to 60% of their yearly harvest and slaves had to work on building projects  you can find all the evidence in ""THE BOTTOM OF THE HEAP"" that is how different social classes were involded in this government.",1.65880190268413,-0.0931497807868758,19,30,31,22
1,"Different social classes are involved in this government because its still like a the social pyramid that they had in antient Egypt with a top middle and bottom. Also,we all have responsabillities that we have to do just like there was in antient Egypt. But the difference now is that its not as hard to move up the social pyramid because back then A small number of peasants and farmers moved upon the economic ladder.",-0.548304076980462,0.506755353548534,3,6,50,3
0,"Aristotle lays out three elements of tragedy: plot,  spectacle, and song. Plot is 'the soul' of tragedy, because action is paramount to the significance of a drama, and all other elements are subsidiary. A plot must have a beginning, middle, and end; it must also be universal in significance, have a determinate structure, and maintain a unity of theme and purpose.",0.328968513386322,1.38547090023243,2,15,17,1
2,"other students noticed the classes third wave behavior and began following their actions. each student was given rules, jobs, roles, and a purpose. this community and purpose made them feel involved and superior to outsiders, but soon enough the students commitment became concerningly disciplined, and the experiment had to be stopped.",-0.0938138317174397,0.503832933489619,1,9,8,1
0,"3 elements of an ideal tragedy, according to Aristotle are to only include one issue, to make the plot fall from good to bad fortune, and should happen as a result of an error made by the character. ",-0.981264914141905,-1.54890021399466,0,4,5,0
0,One element of an ideal trgedy that Aristotle uses is a well constructed plot. This means that there should only be one main issue instead of having multiple issues in one play.  Another thing that Aristotle says that would make for a good poem or plays would be not to arrange it in a simple form. He says that it should be more complex for it makes it more interesting. If it is more simple it will have more of a plain mood to it. The last thing that Aristotle mentions is that when you are trying to make a tragedy don't try to give it comical ending. He says that in the Odyssey the makers tried to make it to where the most deadliest enemies were friends. He is simply stating that making the worst of enemies friends gives it more of a comical mood to it instead of having the tragic like theme going on.,1.65903189155308,2.34561539507719,3,9,20,1
3,"They would pump with pickle adn rub it with soad. ""Jonas had told them how the meat that was taken out of pickle would often be found sour, and how they would rub it up with soda to take away the smell, and sell it to be eaten on free-lunch counters"". ",-1.25719141614697,-0.707586144770572,5,7,7,1
1,On  the top of the  Ancient Egypt  structure are the Pharoah's. On the middle of the structure are the powerful nobles and priests.  Also on the bottom of the structure  were the farmers  slaves . The salves became prisoners of the war.,-0.0938138317174397,0.503832933489619,3,3,14,2
0,"An ideal tradegy should be set up as a complex plan, it should also involve a man who is not good or evil and falls because of his mistakes. Lastly an ideal tradegy should have one single issue if it is well constructed. ",0.205682506482641,0.380537638762288,3,4,5,2
0,"3 elements of an ideal tradgey, as described by Aristotle are the right ending, good man with error judgements, and single well contructed plot. The right ending is death of the main character whose misfortune is brought about not by vice or depravity. (Para 3.)",-0.217099838621121,-0.501100327980525,5,8,9,2
1,"Pharaohs have the most power they control the church, military, and he rules the other social structures. Then there is the vizier who collects taxes. Nobles were the only ones who held government posts they profited from tributes to the pharaoh. Next, there are the priests who were in charge of pleasing the gods, the temples, and the embalmings. Soldiers fought in wars and quelled uprisings, during long periods of peace they supervised build projects. After them were the artisans who were skilled peasants but were often overlooked. Lastly, there are the peasants all they did was farm if there was a good harvest then they were rewarded if not they were punished severely.",1.1577560278478,0.789449256996633,2,14,19,2
0,One element should be a neutral character makes a dumb mistake and ends up having a catastrophe happen. Another element is that it should have a double plot and the story should go from good to bad. The last element is that it should have a sad ending rather than a friendly ending.,0.205682506482641,0.380537638762288,0,3,6,0
2,With everyone in the class saluting and perforimg regime tasts outside of class it attracted the attetnion to others and multiplied its members. But after everyone started joining and carrying it too far with their involvement and loyalty that he ended it as it was slipping out of his control.,0.205682506482641,0.380537638762288,3,5,4,4
3,"Many factors are put into the discusting ways the factory repayed there customers. One thing that really stuck out to me was the sentence ""There would be meat stored in great piles in rooms; and the water from leaky roofs would drip over it, and thousands of rats would race on it"" the factory would still continuilly sell the meat as is there was nothing wrong with it for a high price. They would also put chemicals unsure of what the results of their comsumers would end in. The most important part of all this would be that they continued to do these nasty things and sell them.To conclude the factory went past multiple germ guidline that we have today. ",1.22055208830375,1.50126934336714,8,14,24,5
0,"Artistotle states that there should be a ""well-constructed plot"". He states that a story should inspire either pity or fear for it took be a good tragedy. He also states that it should not be boring.",-0.365607841229535,-0.591787701635864,1,5,30,1
2,"The students probably liked belonging to the group. The motto of the Third Wave focuses on strength which would be appealing to many students. Then, as the saluting rule was put into place, other students noticed and woukd want to be apart of it. Part of it might be FOMO fear of missing out. The experiment was ended because of how fast it was getting out of control. It worked so well that the teacher new it would have to stop soon.",1.16144861545095,1.93378135678393,4,10,16,3
2,The third wave developed over such a period of time by Jones emphisizing the simplelest things like proper seating. Jones then proceeded to enforce strict classroom disipline by emerging as an authoritarian. The first session ended with just only a few rules.Students has to proceed with all the ground rules Jones set for the children the Third wave grew bigger and bigger across the world . Then experiment then ended because ther was a candidate announcment.,1.10829430218928,1.62817799858748,9,8,33,4
0,"One element an ideal tragedy should contain is a ""complex plan."" It should not be simple, but shows pity and fear. Another element is that the character who is changed of fortune should not be a ""man brought from prosperity to adversity"" and vice versa. Another element is that there should not be a ""downfall of the utter villain."" If this were to happen then the audience would be satisfied and that is not the goal of a tragedy. ",0.985008295285594,0.62324473711734,1,10,15,0
2,people thought it was cool so others kept joining and joining. They got their image out quick by doing chants and saluting eachother. This naturally caught the attentipon of others.,-0.62764732431351,-0.125597133679325,3,4,5,2
3,"The factory used all types of ways that they could come up with to make use of the spoiled meat for profit. They would rub the spoiled meat with soda to take away the smell, plunge a a needle into the meat and fill the spoiled hams with stronger pickle to destroy the odor, extract the bone and insert a white hot iron to replace it, ""boneless hams"" being stuffed with all odds of pork and the old sausage that had been rejected in Europe would come all the way back being moldy and white and the factory would dose it with borax and glycerin, dump it into the hoppers and make it over again, the meat would not only be spoiled but would often be seen lying in a pile of dirt and rat feces and poisoned bread all being processed together and much more... The following quoted lines display the misdeeds and alchemy performed by the meat packing industry-  “California hams,” which were the shoulders, with big knuckle joints, and nearly all the meat cut out; and fancy “skinned hams,” which were made of the oldest hogs, whose skins were so heavy and coarse that no one would buy them—that is, until they had been cooked and chopped fine and labeled “head cheese!” To sum it up spoiled meat was decorated with disgusting alternatives and sold to the nation as ""Number One Grade"" meat. All of the doings pointed towards the factory's interest of making money through hook or crook and their lack of care for the health of neither their workers nor the nation.",2.56315708187633,2.04759069601817,15,25,88,10
1,"This story was about the ancient egpyt and the social class. In the text it says"" Egyptian society was structured like a pyramid"". The story was talking about the gods. In the text it says"" Because the people of Egypt believed that their pharaohs were gods.",-0.365607841229535,-0.591787701635864,3,5,13,2
2,He ended the experiment because the students  became too involved in the project and their loyalty and disipline to the project was outstandinf that it was too out of control so then he wanted to end the experiment by lying to the students wht they could no longer be apart of the project,-1.07261303201737,-0.999628686402458,3,3,1,3
2,the way that it developed was because the teacher talked about it and wanted to actually show the students what he meant and one they knew what it ment it started to spread.,-1.35556218334036,-0.955800990817773,1,1,1,0
1,"The  structure of the ancient Egyptian system of goverment nobles enjoyed great status and also grew wealthy from donations to the gods. All Egyptians—from pharaohs to farmers—gave gifts to the gods.At the bottom of the social structure were slaves and farmers. Slavery became the fate of those captured as prisoners of war. In addition to being forced to work on building projects, slaves toiled at the discretion of the pharaoh or nobles.",-0.382272237741744,-1.79549080344932,3,9,49,3
1,"Different social classes involved in this government because there are 3 different classes Group 1 are the ones who have money/rich the high class.  Group 2 is the middle class the ones that have enough money to survive and make things to sell. Group 3 is the low class because most of the low class are slaves and farmers. An example of how we're different social classes involved in this government system was because in the text ""Egyptian Social Structure"" said ""At the bottom of the social structure were slaves and farmers. Slavery became the fate of those captured as prisoners of war. In addition to being forced to work on building projects, slaves toiled at the discretion of the pharaoh or nobles."" These sentences explain how the government put group 3 at the bottom because they had no money and because they were slaves and farmers. The government treated them very badly because slaves were told to build the pyramids and were hit. ",0.985008295285594,0.62324473711734,3,11,146,1
0,"# elements of an ideal tragedy as described in Aristotle is plot, misfortune, and emotion. The plot of this kind would, doubtless, satisfy the moral sense, but it would inspire neither pity nor fear; for pity is aroused by unmerited. Misfortune because for such an event it should be neither pitiful nor terrible. Lastly emotion it should be a highly emotional narrative.",0.622715896629557,0.0347199454741653,1,10,61,1
3,"The factory would  use all parts of an animal, spoiled or not.  They would go to great lengths to prevent the meat from appearing spoiled, so they can still send out the meat for cunsumption. In the text it states ""Jonas had told them how the meat that was taken out of pickle would often be found sour, and how they would rub it up with soda to take away the smell, and sell it to be eaten on free-lunch counters..."" This text shows the foul procedure that the meat industry would do so they wouldnt waste any meat. People would be served sour and rotten meat, and the companies were greedy so they did not care about the health of their customers.",1.75038000942855,1.79634386748499,5,12,54,1
0,"Accorcing to Aristotle, an ideal tragedy should be complex, cause pity and fear, and that an important person has his fate take a turn from good to bad.",-0.981264914141905,-1.54890021399466,1,5,5,1
2,The Third Wave was taken outside of the class causing it to spread almost like a disease to other students. It was ended because it was starting to get out of control.,-0.970236693352702,-0.417058297304168,1,2,6,0
1,"The normal social classes were different from the goverment because the normal ones they just built, farmed, and etc. The government roles are more important because they had to protect the pharohs.",-0.910596475636499,-0.0817694380946405,2,5,6,2
2,It happened so fast because people wanted to rebel and have their own special group. Knowing it was a special group made people want to join and have it grow.,-1.29592196562415,-0.620512131608245,0,2,4,0
0,"An ideal tragedy, as Aristotle described is a plot that imitate actions which excite pity and fear. It usally shocks you and is unexpected. There should be an issue and the change of fortune should be not from bad to good, but, reversely, from good to bad. ",-0.0661115030294547,-0.715082996363196,3,8,11,2
0,"Oedipus the King of Thebes was born in the 496 BCE-406 BCE and when he was a baby his parents left him in the wild and a sheperd came and saved him. But what you don't know about Oedipus was he was going to kill his father and then marry his mother and have children. So when Oedipus's adopted parents grew up with him his adopted dad told him to go find his real parents in Thebes. He went to go just that and wehn he got there there was his dad but he didn't know it was and he killed his dad because he wouldn't let him through thr gate. Then he went to have kids with his mother but then when he found out it was his mother and she knew it was her son she killed her self and Oedipus gouged his eyes out, but they had 4 children. ",-1.00684381973729,-0.802129254643266,10,12,144,11
3,"The factory would pickle meat to preserve it and ""...rub it up with soda to take away the smell, and sell it to be eaten on free-lunch counters;""",-1.54716321678788,-1.46124482282529,1,4,5,0
0,"An ideal tragedy has three things; things that incite fear and pity,  an underdog character that is pitiful and ends up in misfortune because of ones own actions, and a very unsatifying ending. ",-0.479139321705095,-0.0349097600239855,3,5,5,0
3,The meat was shoved in to a cart and they get take to be made in to sausage and there would be rats in there and the works won't bother to take them out.,-1.54716321678788,-1.46124482282529,0,1,2,1
0,"For a story to be an ideal tragedy it must have a complex plot and not be a simple story. The plot must provoke pity in the reader, along with fear. Another key to a perfect tragedy would be a good ending, where it is not a happy or satisfying closure.  ",0.297030624358104,-0.168733888829912,0,5,8,0
0,"A real tragedy is of a character of importance in their world that follows a complex narrative with many moving pieces. The main character and the events surrounding them are the heart of the tragedy and show their unluckiness. A story with a lot of visual, dramatic, and situational irony, that fore shadows the tragic fate of the characters.",-0.153454049433642,0.168544074280091,1,6,9,0
2,I belive that the idea that this group was excluseve made more people want to be part of this group and the idea that this age group is very guliable and rebellious is what allowed this group to grow over such a short period of time I believe that this expirement ended because it got out of hand snd the expiremenet proofed the point it wad trying to make  ,-0.687287542029713,-0.460885992888853,6,6,2,5
1,"    In the passage ""Egyptian Social Structure"" Common Lit explained the  structure of the  Egyptian goverement system.  The Egyptian society had a struture like a prymaid. At the top were of course their gods accominied by the leaders, they called pharaohs. Then came the nobles and priseits who were powerful aswell. Follwed up were soilders, and skilled workers like physicians and  crafts people. At "" The bottom of the heap¨ were the slaves and farmers.  As the text states ""Because the people of Egpt belived that their pharaohs were gods, they entrusted their rulers with many responibilities. "" I also read ""The pharaohs directed the army incase of a forgien threat or internal conflict.""  The text lead on to the nobles and priests. ""Only nobles could hold goverement post; in these posistions they profited from tributies.""  And the priests, ""Priests were responable for pleasing the gods."" Going down the pryimaid ¨Skilled workers such as physicians and craftsmen/women made the upperclass."" The text explains ""...Slavery became the fate of those caputurted as prisoners of war.""  Back up to the pharohs were important to the society as they collected the farmers taxes and were they ones to entrust the rulers. The priest and nobles kept the pharohs happy and held goverement posts. The cfrafts people made important goods for egypt, Everyone played a part. Saddly their were slaves at the bottom. The farmers were working hard also at the bottom. To conclude the egyptains had a organized structure with set tasks. This meant for a great Eygptian society.",3.0859623536832,1.54517884649662,32,52,211,30
3,"They had taken spoiled meat and marked them as just meat by using different methods depending on the meat. One example was how they would take spoiled meat and turn it into sausage or can it. They would also overide the bad odor of the spoiled meat by using stronger smelling pickles or by smoking it. They had various methods that allowed them to sell spoiled meat. It didn't matter to them if it was spoiled or was unsafe for consumption as, as long as they could sell it, they would.",0.440019660878631,1.13326300065856,3,6,12,1
1,"At the top is the pharaoh then the preists and nobles, farmers, and finaly peasents.  The phoraoh was the leader of all people.  The preists were the ones who pleased the gods.   The farmers made the crops and food.  The peasents worked and the nobles holded government posts.",-0.574493011051835,0.180006224517125,7,12,12,7
2,"The people crowding together all herded towards each other, raising the power quickly.  Jones felt it was coming out of control though, so  he told them it was all an experiment",-0.873989349251915,0.303301519244457,2,3,5,1
0,He first says ¨that a perfect tragedy shoud be arranged not on the simple but on the complex plan it should moreover imate actions which excite pity and fear.  He says it should excite pity and fear. Also the 3rd element that aristolte talks about is it should not have a single tragic quality. ,0.0888824040334871,-0.594710121694779,4,6,7,2
2,it began with only so little people doing it and over time everyone starded doing it and jones said it was a part of an expirement at the end of it they just wanted to see how good or bad the students will be,-1.18487081813185,-0.872720031182113,2,2,0,2
0,"The first element of an ideal tragedy as described by aristotle, is that the play must make the audience feel pity and sadness. He explains this concept in paragraph two, where he says ""It should, moreover, imitate actions which excite pity and fear, this being the distinctive mark of tragic imitation."" The next element that shoulf be included in an ideal tragedy is that the main character must not be a super good or a super bad person, and should be somewhere in the middle of those two. This is further explained in paragraph two, where the author states, ""that of a man who is not eminetly good and just, yet whose misfortune is brought about not by vice.""",1.5357458846494,1.34068213360705,3,16,19,2
3,Basically the company would use chemicals to reuse the sausage no matter how worn out it is. If there are rats in the sausage then they just add the rat to the hoppers.,-1.14493363003249,-0.834494799990917,3,2,4,1
0,"Some elements of ideal tragedy are pity, fear, and a change in fortune. Pity is aroused by unmerited misfortune and fear by the misfortune of a man. A change in fortune is when circumstances change onstantly. These elements help build the plot in a play. ",-0.0938138317174397,0.503832933489619,3,7,10,2
0,"A tragedy should consist of a well-consturcted plot. It should be sinlge in its issue. ""A well-constructed plot should, therefore, be single in its issue, rather than double as some maintain."" The change of fortune should good to bad (hence the tragedy part). ""The change of fortune should be not from bad to good, but, reversely, from good to bad.""  It should end in failure instead of victory. ""It should come about as the result not of vice, but of some great error or frailty"". This is how a tragedy should work.",0.205682506482641,0.380537638762288,4,22,87,4
3,They covered up spoiled meat my when the meat was found sour they would rub soda on it to take away the smell then sell it on free lunch counters. Also it the meat was found spoiled they has a stronger pickel to destroy the oder. Then when sausage was spoiled they dosed borax and glycerin to cover up moldyness,0.105429590910579,-0.674177720837426,5,4,5,3
0,"The 3 elemts of an ideal tragedy as described by Aristotle are: complex plots, where a tragey should follow a ""complex plan"" to excite emotion. It should also be able to ""excite pity and fear"". And a hero with a flaw, who is not inherently ""good and just"" who is brought down because of own mistakes. ",-0.0938138317174397,0.503832933489619,2,13,15,2
3,"Lets sasy there was a rat or in type of bug in the meat. The Butchers would get the fresh meat an mix it in with that meat with the rats, bugs, and more to hide it. So, while thats going on  the diseases off the rats an bugs are moving off the rats an bugs an going onto the meat to make it spoiled. Thats a way they would cover of spoiled meat, they would just keep putting fresh mea tover spoiled meat. LAst, the meat would keep getting infected with nasty particles and more from the dirty an filthy things that flew or crawled on to the meat.",0.360676413545583,0.500910513430704,11,10,14,5
2,    The Third Wave was supposed to be a one day demonstration to show the influence a crowd can have on individuals. This social experiment grew and students began to follow their teacher with his fake belief in eliminating democracy. None of the students knew that the Third Wave was an experiment and they began excepting new members and following the rules for this group outside of school. By the forth day Mr. Jones relized that his group was escalating quickly and he could tell that the situation was going to get out of hand. In knowing that he had already demonstrated how groups can influence individuals he decided to end the experiment. He explained to his students about how the Third Wave was a social experiment and he told them what they could learn from it.,2.62680287106381,2.71723509827878,10,8,20,1
0,"Aristotle says, ""A well-constructed plot should, therefore, be single in its issue, rather than double as some maintain. The change of fortune should not be from bad to good, but reversely, from good to bad. It should come about as the result not of vice, but of some great error or fraility, in a character either such as we have described, or better rather than worse."" (Paragraph 2) From this he means a tradgedy should consist of one main point, and the plot should not begin badly and end good, but rather begin good and end badly. Lastly, the tradgedy should occur because of something the main character has done or a mistake that has been made whether on purpose or not.",0.873957147793286,0.875452636691207,4,21,122,4
3,The factories would use chemicals to get mold and smells away. They would also store the meat in pickles so that it would not spoil. The text states that they had to find a second stronger pickle to keep the meet better longer. This just shows how nasty and cruel these conditions of the meat and the workers were.,0.050688599419699,0.260164764093871,3,4,8,0
3,The fatory would mix the spoiled meat with the fresh new meat for example they took the spoild ham and mix it with other meats so it wont make an odor.,-1.09352270025638,-1.42199155877431,2,3,2,2
1,The government has a triangle whoever is at the top is the richest and wealthiest then there is the middle class then they are slaves and peasants. the pharaoh was like the president and made all the decisions for Egypt. Then the middle class would send money to help the upper class. and the lower class would pay taxes in grain. I infer this from the subtitles of the text they say all the roles in the pyramid of Egypt.,0.376373871691152,0.463618598397948,1,4,8,0
0,"    First, it should get pity or fear from the audience.  The failure of a person who doesn't deserve the consequences makes the audience feel bad for the character.",-1.06559038269944,-0.202142312763057,0,3,4,0
0,It should be arranged not on the simple but make it on a complex plan.It should focus on imitating actions which can give pity and fear.It should satisy the moral sense but it shouldn't inspire fear nor pity.,-0.8619844787095,-0.878322495575601,1,4,25,1
2,This teacher decided to play a game on his students. He recruited all of his students and had them do everythig he said. This went on for a couple days so he decided to let the students recruit more people. It went from 43 to 200 students in a day so the teacher decided to end it because it was getting out of control.,0.205682506482641,0.380537638762288,3,5,8,1
1,"Ancient Egypt had three main social classes upper, middle, and lower. The upper class consisted of the royal family, rich landowners, government officials, important priests and army officers, and doctors.  the social pyramid of ancient Egypt the pharaoh and those associated with divinity were at the top, and servants and slaves made up the bottom. The Egyptians also elevated some human beings to gods. Their leaders, called pharaohs, were believed to be gods in human form. They had absolute power over their subjects.",0.376373871691152,0.463618598397948,0,15,23,1
0,"1.) The character created for the tragedy to be revolved around should just be eminently good and just, whose misfortune brought about by error of judgment or frailty.",-1.03388248254018,-1.08670269956478,0,3,4,1
2,The experiment was ended because he thought that it was slipping out of control and that he didnt want things to get out of hand with the experiment.,-1.54716321678788,-1.46124482282529,1,2,2,0
3,"The factory would rub the meat with soda to help take the smell out, and they would add chemicals to change the color as long as mixing the spoil meat with the good meat.",-1.09352270025638,-1.42199155877431,0,2,3,0
2,The third wave was started small with little rules to follow like proper seating. Then Jones started to become more authoritative and enforced classroom rules. Then the students were required to salute to each other always. It ended when it started to get out of control. The students were so involved and their loyalty to the project made Jones stop it. ,0.360676413545583,0.500910513430704,4,5,12,0
0,"The plot should have a relatable character that is not bad but makes a mistake and is punished for it, also the story should end with a great catastrophe.",-1.26421406546489,-1.50507251840997,1,2,3,1
0,"Aristotle explained that an ideal tragedy should be complex make the viewer feel pity and fear through the events. It should also contain complex characters with no good or evil extremes. Lastly, an ideal tragedy should have a good single, well-constructed plot.",-0.0024657138419762,-0.04543859410258,0,6,8,0
0,"A tragedy has no single tragic quality, it does not satisfy the moral senses or cause pity or fear, and there should be no downfall of the villian.",-1.26421406546489,-1.50507251840997,1,3,4,1
1,this shows that there were so many different ranking and you half to work really hard to get up them kn goverment so life in ancient egyten it was hard life wasnt easy ,-1.54716321678788,-1.46124482282529,5,4,0,2
1,"Egyptians society was structed like a pyramid. at the top were the god they belived in they thougth that gods control the univerese.ther names were Ra,Oris and Iris.it was inportent for them to keep the gods happy. the gods they could make a nile overflow couse famine or even bring death.  the Egyptians also elevated some human beings to gods. their leaders,called the pharaohs were believed to be gods in human form. the leaders/pheraose had absolute power over their subjects. after a pharaohs died huge stom pyrimids were bilt as tombs.pharaohs where buried under the pyrimids. because peopple belived that ther leaders were gods they hade meny responsebiletis one of the big ones being protection. each farmer had to pay the pharaoh in grains and they would be put in the pharaohs werehous the grain was used to feed the people in the event of a famine. the pharaoh had help from a chief ministraiter called a vizer. ",-0.382272237741744,-1.79549080344932,20,28,135,22
2,"The ""Third Wave"" developed over such a short period of time because it said ""Jones started the first day of the experiment emphasizing simple things like properseating, and drilled the students extensively until they got it right. He then proceeded to enforce strict classroom discipline by emerging as an authoritarian figure. This resulted in dramatic improvements to the efficiency, or orderliness, of the class. The first day's session ended with only a few rules. Jones intended it to be a one-day experiment. Students had to be sitting at attention before the second bell, had to stand up to ask or answer questions and had to do it in three words or fewer, and were required to preface each remark with ""Mr.Jones"". THe experiment was ended because it was getting out of hand and the students were going overboard with the rules and everything.",-1.54716321678788,-1.46124482282529,7,16,78,1
2,"             The  Third Wave developed over such a short period of time by  exploiting peoples' desire to feel superior to others. It, similarly, got out of control so quickly  because ofdedication it required from it's participants.  Students  were eager to join the Third Wave,  because it made them feel stronger and more important than their peers. This is shown through  the students' willigness to incriminate their peers for not following the rules (paragraph 3).  When the students were given the oppurtunity to feel superior to their peers, they took it without a second thought. The  experiment got out of control so quickly  because of the blind dedication it required from it's participants. This blind dedication is shown in  paragraph one, when the author explains that the students were required to greet eachother with a salute, even outside the classroom. In conclusion, the  Third Wave developed over such a short period of time by  giving students a false sense of superiority. It got out of control so quickly  because of the blind dedication it required from it's participants. ",2.83495109138843,3.14321133114365,11,20,30,4
0,They must happen to a good person who makes a simple mistake. This way you have a feeling of pity for them because you can see yourself in them. Lastly it must end on a sour note. If it has a happy ending it is more like a comedy.,-0.0024657138419762,-0.04543859410258,2,4,8,0
0,A person's luck should go from good to bad. They have to make a mistake. Most of the time they have to do something to someone.,-1.48752299907168,-1.12595596361576,0,3,6,0
3,"Some ways the factory would use, and cover up spoiled meat is by selling it to free- lunch counters or by reusing for canned food, and sausages. I say this because in the text it states, ""For it was the custom, as they found, whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage."" This proves that they reused spoiled meat for canned food and sausages. Also in the text it states, ""Jonas had told them how the meat that was taken out of pickle would often be found sour, and how they would rub it up with soda to take away the smell, and sell it to be eaten on free-lunch counters"" this shows that they sold spoiled meat to free lunch counters. In conclusion, these are some fo the various ways the used spoiled meat, and covered up.",1.02895105485623,0.995825511359624,5,19,48,1
1,"Different social classes are involved in the Egyptian government.  For example, the vizier collects tax. According to paragraph 4, it states, ""  The pharaoh appointed a chief minister called a vizier as a supervisor. The vizier ensured that taxes were collected."" This conveys that he helps collect the tax for the pharaoh. This shows that he is helping out by collecting the tax and giving it to the pharaoh. Secondly, the priest helps out because he collects tributes for the god. According to paragraph, 6 it states, "". Priests were responsible for pleasing the gods."" This signifies that they had to keep to god happy and pleased. If they didn't keep him happy bad things could happen to them. Finally, craftsmen were in charge of making jewelry and many more things. According to paragraph 9, it states, ""Craftsmen made and sold jewelry, pottery, papyrus products, tools, and other useful things."" This shows that they made many useful things that were used on a daily basis. Also, they made tools to create more useful things.",2.09728170593346,0.751196270923179,12,26,159,1
3,"They would cover up their spoiled meat by either mixing it with the frersh meat, or cover it in chemicals to keep it fresh with the spolied meat.  ""it would be dosed with borax and glycerin, and dumped into the hoppers, and made over again for home consumption.""",-0.0661115030294547,-0.715082996363196,5,8,7,5
2,The third wave developed over time very fast. The kids in Mr. Jones class were all of the sudden so disciplined and motivated to follow their orders. Once Mr. Jones told them that they need to salute eachother in and outside of the class people from outside of his class decided to join in. The experiment was ended because it was starting to get out of control and students were getting completely involved in this experiment.,0.86195227725087,2.05707665151127,6,5,12,0
0,The first element is a man who is highly renowed and prosperus. The second his tragdey coming through due to a simple mistake or bad decision. The third is A ending that is unhappy and follows suit with the tragedies. ,0.205682506482641,0.380537638762288,3,5,7,3
1,"The social structure of Egyptian society was shaped like a pyramid. Pharaohs and gods at the to, as stated in paragraph two ""Their leaders called pharaohs were believed to be gods in human form"". Then the middle of the pyramid is nobles, scribes, and priests. Then an the bottom there are farmers and slaves, farmers were taxed alot and slaves were... well... they were slaves",0.205682506482641,0.380537638762288,3,11,15,2
3,"They would use soda to hide the smell of the meat and use chemicals to try to clean the meat. In paragraph 2 it says ""Jonas had told them how the meat that was taken out of pickle would often be found sour, and how they would rub it up with soda to take away the smell, and sell it to be eaten on free-lunch counters;..."" This quote shows a way that they tried to mask the rotting sent of the meat to give it away for human consumption. ",0.531367778754094,0.583991473066364,4,7,31,0
0,"ONe important aspect of a tragedy is it should be simple and people should be able to relate to it. The tragic hero should fall fro great heights, and should not be the reverse. Tis trasnsformation should brng out fear and pity, so the audience is on edge. ",-0.0938138317174397,0.503832933489619,4,7,8,4
3,"The meatpacking factory used some disgusting practices to cover up spoiled meat.  One way they covered up spoiled meat was rubbing soda to take away the smell, and then they would sell it to be eaten, the author stating, ""The meat that was taken out of pickle would often be found sour, and how they would rub it up with soda to take away the smell, and sell it to be eaten on free-lunch counters."" (Sinclair 2). Another way the factory would ""give them thirty per cent"", which was using 2 rounds of a pickling to destroy what was described as ""an odor so bad that a man could hardly bear to be in the room with them."" (Sinclair 2). One way they used odd sources for their 'meat' was by extracting bone. Another odd source was the knuckles, joints, and all meat. The author states, ""The packers were always originating such schemes- they had what they called ""boneless hams"", which were all the odds and ends of pork stuffed into casings; and ""California hams"", which were the shoulders, with big knuckle joints, and nearly all the meat cut out."" (Sinclair 2).",2.32059063954024,0.372079716128967,8,26,128,6
1,"      The Egyptian hierachy consisted of the pharoh (a god in human form) the scribes, priests, middle class and the slaves. The pharoh had the most important job. The scribes would write records and do trades. The priest mainly handled the religon, and collect taxes. The slaves where forced to do work for the pharoh, scribes and priests based off what I read in   section Bottom Of The Heap",-0.0129571897677794,-0.409479638166746,5,12,21,5
3," Factories use a varties of ways to use and cover up spoiled meat.  Packingtown Swindles, a notable company in the swindle industry allegedly took spoiled meat and turned it into sausages or canned it for consumer consumptio. Jonas, a insider studying the spoiled meat industry has said, ""For it was custom, as they found, whenever meat was so spoiled that it could not be used for anything else, either to can it or else to chop it up into sausage.""  Another way they dealt with spoiled meat was to cut it up and combine it with various other meat. One such quote  in the Jungle states, ""the whole ham was spoiled... cut up by the two thousand revolution... and mixed with half a ton of other meat,"".  As you cano see now vividly the meat industry back in the 1800s-1900s was malicious and many meat were barley edible and some downright vomiting.",1.75038000942855,1.79634386748499,7,20,35,5
